19020202	17
19020203	-67
19020204	-139
19020205	-161
19020206	-94
19020207	-111
19020208	-156
19020209	-161
19020210	-183
19020211	-217
19020212	-83
19020213	-111
19020214	-100
19020215	-128
19020216	0
19020217	-33
19020218	-50
19020219	-50
19020220	-33
19020221	-6
19020222	-11
19020223	-56
19020224	-22
19020225	-28
19020226	-6
19020227	-44
19020228	-22
19020301	-50
19020302	-67
19020303	-56
19020304	-72
19020305	-67
19020306	-33
19020307	-72
19020308	-150
19020309	-178
19020310	-128
19020311	-161
19020312	-100
19020313	-83
19020314	-11
19020315	-6
19020316	-17
19020317	-22
19020318	-117
19020319	-106
19020320	-178
19020321	-172
19020322	-122
19020323	-61
19020324	-22
19020325	28
19020326	11
19020327	-33
19020328	-44
19020329	-11
19020330	-44
19020331	-50
19020401	-78
19020402	-44
19020403	-72
19020404	0
19020405	-78
19020406	-28
19020407	-61
19020408	-83
19020409	-61
19020410	-39
19020411	-11
19020412	17
19020413	28
19020414	28
19020415	22
19020416	17
19020417	22
19020418	39
19020419	39
19020420	17
19020421	-22
19020422	22
19020423	17
19020424	17
19020425	0
19020426	-11
19020427	-56
19020428	-22
19020429	-6
19020430	-17
19020501	-22
19020502	28
19020503	22
19020504	17
19020505	11
19020506	-6
19020507	6
19020508	11
19020509	-6
19020510	6
19020511	17
19020512	17
19020513	11
19020514	33
19020515	39
19020516	67
19020517	72
19020518	72
19020519	44
19020520	33
19020521	44
19020522	33
19020523	33
19020524	33
19020525	50
19020526	28
19020527	33
19020528	44
19020529	61
19020530	61
19020531	39
19020601	39
19020602	44
19020603	61
19020604	44
19020605	33
19020606	28
19020607	50
19020608	50
19020609	61
19020610	33
19020611	44
19020612	50
19020613	89
19020614	67
19020615	67
19020616	61
19020617	50
19020618	100
19020619	100
19020620	61
19020621	83
19020622	83
19020623	78
19020624	72
19020625	83
19020626	111
19020627	94
19020628	89
19020629	100
19020630	89
19020701	89
19020702	94
19020703	94
19020704	100
19020705	128
19020706	100
19020707	89
19020708	94
19020709	94
19020710	94
19020711	94
19020712	94
19020713	106
19020714	100
19020715	122
19020716	128
19020717	111
19020718	150
19020719	122
19020720	122
19020721	111
19020722	100
19020723	133
19020724	150
19020725	156
19020726	144
19020727	128
19020728	133
19020729	117
19020730	111
19020731	122
19020801	128
19020802	144
19020803	150
19020804	144
19020805	133
19020806	128
19020807	139
19020808	144
19020809	150
19020810	122
19020811	139
19020812	144
19020813	128
19020814	133
19020815	111
19020816	100
19020817	100
19020818	111
19020819	117
19020820	117
19020821	106
19020822	94
19020823	100
19020824	144
19020825	100
19020826	106
19020827	122
19020828	106
19020829	94
19020830	100
19020831	100
19020901	100
19020902	100
19020903	128
19020904	117
19020905	111
19020906	117
19020907	111
19020908	117
19020909	111
19020910	94
19020911	78
19020912	83
19020913	89
19020914	78
19020915	72
19020916	89
19020917	89
19020918	67
19020919	44
19020920	50
19020921	56
19020922	78
19020923	83
19020924	106
19020925	78
19020926	83
19020927	72
19020928	78
19020929	72
19020930	33
19021001	39
19021002	44
19021003	67
19021004	33
19021005	67
19021006	78
19021007	67
19021008	44
19021009	56
19021010	56
19021011	44
19021012	17
19021013	11
19021014	-6
19021015	-17
19021016	-17
19021017	-6
19021018	0
19021019	0
19021020	-6
19021021	-28
19021022	-50
19021023	-39
19021024	50
19021025	50
19021026	50
19021027	44
19021028	44
19021029	44
19021030	50
19021031	33
19021101	33
19021102	22
19021103	28
19021104	17
19021105	-28
19021106	-17
19021107	17
19021108	33
19021109	28
19021110	44
19021111	44
19021112	33
19021113	33
19021114	28
19021115	28
19021116	0
19021117	22
19021118	33
19021119	39
19021120	44
19021121	-6
19021122	44
19021123	28
19021124	-100
19021125	-61
19021126	-50
19021127	6
19021128	-56
19021129	-28
19021130	-67
19021201	-94
19021202	-117
19021203	-67
19021204	-56
19021205	6
19021206	17
19021207	0
19021208	11
19021209	0
19021210	28
19021211	22
19021212	11
19021213	-17
19021214	0
19021215	17
19021216	17
19021217	-22
19021218	-22
19021219	-11
19021220	-28
19021221	-22
19021222	-22
19021223	11
19021224	11
19021225	6
19021226	-28
19021227	-22
19021228	-61
19021229	-111
19021230	-78
19021231	-83
19020101	-22
19020102	-78
19020103	-128
19020104	-6
19020105	0
19020106	-100
19020107	6
19020108	22
19020109	11
19020110	11
19020111	-50
19020112	-83
19020113	-50
19020114	-89
19020115	-28
19020116	17
19020117	-11
19020118	-94
19020119	-72
19020120	11
19020121	0
19020122	-122
19020123	-6
19020124	11
19020125	11
19020126	11
19020127	-6
19020128	-22
19020129	-50
19020130	-111
19020131	-78
19020201	-6
19020202	0
19020203	-28
19020204	-100
19020205	-83
19020206	-50
19020207	-22
19020208	-72
19020209	-50
19020210	-122
19020211	-111
19020212	-28
19020213	-83
19020214	-83
19020215	-56
19020216	6
19020217	11
19020218	-28
19020219	-44
19020220	-39
19020221	-22
19020222	0
19020223	0
19020224	0
19020225	-6
19020226	-28
19020227	-22
19020228	-17
19020301	6
19020302	0
19020303	-44
19020304	-39
19020305	-28
19020306	0
19020307	22
19020308	-83
19020309	-122
19020310	-72
19020311	-89
19020312	-83
19020313	-17
19020314	-17
19020315	-11
19020316	17
19020317	-28
19020318	-56
19020319	17
19020320	-33
19020321	-117
19020322	-56
19020323	-11
19020324	22
19020325	22
19020326	6
19020327	-11
19020328	-39
19020329	-11
19020330	17
19020331	-6
19020401	-11
19020402	0
19020403	-22
19020404	33
19020405	-6
19020406	0
19020407	-28
19020408	-33
19020409	-28
19020410	-22
19020411	17
19020412	0
19020413	6
19020414	11
19020415	28
19020416	28
19020417	50
19020418	72
19020419	22
19020420	17
19020421	17
19020422	17
19020423	28
19020424	17
19020425	17
19020426	17
19020427	-6
19020428	0
19020429	6
19020430	17
19020501	17
19020502	33
19020503	22
19020504	72
19020505	44
19020506	39
19020507	28
19020508	28
19020509	44
19020510	67
19020511	44
19020512	28
19020513	11
19020514	94
19020515	78
19020516	78
19020517	61
19020518	128
19020519	128
19020520	72
19020521	61
19020522	72
19020523	89
19020524	89
19020525	100
19020526	78
19020527	83
19020528	89
19020529	128
19020530	83
19020531	117
19020601	67
19020602	89
19020603	83
19020604	144
19020605	78
19020606	72
19020607	72
19020608	89
19020609	100
19020610	67
19020611	72
19020612	83
19020613	117
19020614	128
19020615	100
19020616	83
19020617	67
19020618	100
19020619	128
19020620	150
19020621	178
19020622	128
19020623	139
19020624	111
19020625	106
19020626	122
19020627	122
19020628	150
19020629	100
19020630	100
19020701	133
19020702	89
19020703	89
19020704	156
19020705	128
19020706	111
19020707	111
19020708	100
19020709	100
19020710	117
19020711	144
19020712	106
19020713	122
19020714	94
19020715	100
19020716	111
19020717	122
19020718	161
19020719	128
19020720	117
19020721	150
19020722	122
19020723	139
19020724	139
19020725	156
19020726	150
19020727	206
19020728	178
19020729	122
19020730	156
19020731	144
19020801	139
19020802	133
19020803	156
19020804	167
19020805	172
19020806	156
19020807	156
19020808	189
19020809	183
19020810	167
19020811	139
19020812	128
19020813	139
19020814	144
19020815	133
19020816	122
19020817	122
19020818	156
19020819	178
19020820	156
19020821	122
19020822	111
19020823	111
19020824	156
19020825	150
19020826	122
19020827	133
19020828	178
19020829	167
19020830	139
19020831	150
19020901	144
19020902	117
19020903	161
19020904	150
19020905	150
19020906	128
19020907	122
19020908	150
19020909	150
19020910	111
19020911	106
19020912	122
19020913	83
19020914	72
19020915	100
19020916	94
19020917	128
19020918	111
19020919	67
19020920	56
19020921	67
19020922	100
19020923	100
19020924	117
19020925	122
19020926	100
19020927	83
19020928	72
19020929	100
19020930	44
19021001	50
19021002	67
19021003	89
19021004	50
19021005	78
19021006	83
19021007	83
19021008	61
19021009	50
19021010	67
19021011	50
19021012	50
19021013	44
19021014	61
19021015	11
19021016	0
19021017	44
19021018	33
19021019	17
19021020	11
19021021	33
19021022	6
19021023	-6
19021024	78
19021025	56
19021026	56
19021027	56
19021028	61
19021029	72
19021030	56
19021031	50
19021101	67
19021102	39
19021103	50
19021104	44
19021105	-6
19021106	-39
19021107	33
19021108	44
19021109	28
19021110	50
19021111	50
19021112	50
19021113	50
19021114	50
19021115	22
19021116	-44
19021117	22
19021118	22
19021119	39
19021120	39
19021121	11
19021122	28
19021123	39
19021124	22
19021125	-89
19021126	-61
19021127	17
19021128	-44
19021129	-89
19021130	-50
19021201	-111
19021202	-122
19021203	-144
19021204	-67
19021205	-6
19021206	11
19021207	0
19021208	6
19021209	6
19021210	17
19021211	22
19021212	6
19021213	-22
19021214	6
19021215	17
19021216	0
19021217	0
19021218	-28
19021219	-33
19021220	-22
19021221	-56
19021222	-44
19021223	6
19021224	28
19021225	22
19021226	0
19021227	-11
19021228	-17
19021229	-56
19021230	-94
19021231	-111
19020101	-28
19020102	-89
19020103	-167
19020104	-6
19020105	6
19020106	-133
19020107	-17
19020108	-6
19020109	6
19020110	17
19020111	-33
19020112	-111
19020113	-61
19020114	-106
19020115	-61
19020116	17
19020117	-28
19020118	-144
19020119	-106
19020120	17
19020121	-11
19020122	-139
19020123	-17
19020124	22
19020125	11
19020126	11
19020127	6
19020128	-11
19020129	-33
19020130	-67
19020131	-139
19020201	-11
19020202	-11
19020203	-11
19020204	-133
19020205	-189
19020206	-67
19020207	-78
19020208	-72
19020209	-44
19020210	-117
19020211	-89
19020212	-56
19020213	-67
19020214	-94
19020215	-56
19020216	11
19020217	22
19020218	-44
19020219	-56
19020220	-56
19020221	-22
19020222	-6
19020223	0
19020224	-11
19020225	-6
19020226	-33
19020227	-28
19020228	-22
19020301	17
19020302	22
19020303	-33
19020304	-56
19020305	-44
19020306	17
19020307	22
19020308	-100
19020309	-106
19020310	-72
19020311	-83
19020312	-100
19020313	-22
19020314	-17
19020315	11
19020316	11
19020317	-33
19020318	-28
19020319	17
19020320	-6
19020321	-94
19020322	-61
19020323	-6
19020324	22
19020325	22
19020326	0
19020327	17
19020328	-17
19020329	-11
19020330	28
19020331	6
19020401	11
19020402	11
19020403	-11
19020404	33
19020405	-11
19020406	17
19020407	-17
19020408	-28
19020409	-28
19020410	-17
19020411	28
19020412	50
19020413	83
19020414	72
19020415	67
19020416	61
19020417	72
19020418	67
19020419	39
19020420	56
19020421	67
19020422	33
19020423	67
19020424	67
19020425	56
19020426	17
19020427	6
19020428	22
19020429	44
19020430	56
19020501	61
19020502	28
19020503	78
19020504	117
19020505	122
19020506	117
19020507	44
19020508	17
19020509	33
19020510	44
19020511	67
19020512	78
19020513	78
19020514	111
19020515	106
19020516	83
19020517	78
19020518	111
19020519	117
19020520	117
19020521	144
19020522	144
19020523	122
19020524	122
19020525	172
19020526	133
19020527	128
19020528	150
19020529	167
19020530	167
19020531	133
19020601	100
19020602	133
19020603	156
19020604	200
19020605	139
19020606	111
19020607	106
19020608	133
19020609	106
19020610	89
19020611	67
19020612	150
19020613	178
19020614	156
19020615	150
19020616	133
19020617	94
19020618	150
19020619	189
19020620	189
19020621	167
19020622	144
19020623	167
19020624	161
19020625	206
19020626	183
19020627	144
19020628	200
19020629	167
19020630	128
19020701	183
19020702	150
19020703	156
19020704	172
19020705	133
19020706	172
19020707	161
19020708	156
19020709	128
19020710	167
19020711	144
19020712	144
19020713	161
19020714	133
19020715	178
19020716	178
19020717	150
19020718	194
19020719	200
19020720	167
19020721	172
19020722	156
19020723	194
19020724	194
19020725	178
19020726	178
19020727	183
19020728	167
19020729	144
19020730	172
19020731	139
19020801	156
19020802	172
19020803	189
19020804	200
19020805	150
19020806	156
19020807	178
19020808	172
19020809	183
19020810	167
19020811	128
19020812	139
19020813	150
19020814	156
19020815	133
19020816	122
19020817	150
19020818	150
19020819	178
19020820	167
19020821	144
19020822	122
19020823	133
19020824	178
19020825	156
19020826	156
19020827	172
19020828	183
19020829	144
19020830	144
19020831	139
19020901	106
19020902	150
19020903	167
19020904	156
19020905	167
19020906	161
19020907	178
19020908	167
19020909	150
19020910	89
19020911	100
19020912	122
19020913	94
19020914	67
19020915	83
19020916	94
19020917	122
19020918	94
19020919	61
19020920	61
19020921	72
19020922	100
19020923	111
19020924	111
19020925	133
19020926	83
19020927	83
19020928	67
19020929	106
19020930	33
19021001	28
19021002	50
19021003	94
19021004	22
19021005	56
19021006	106
19021007	89
19021008	67
19021009	44
19021010	56
19021011	44
19021012	39
19021013	39
19021014	44
19021015	0
19021016	-6
19021017	39
19021018	67
19021019	11
19021020	6
19021021	28
19021022	-11
19021023	-28
19021024	72
19021025	50
19021026	61
19021027	50
19021028	44
19021029	78
19021030	56
19021031	39
19021101	83
19021102	33
19021103	39
19021104	28
19021105	0
19021106	-50
19021107	22
19021108	39
19021109	22
19021110	50
19021111	56
19021112	6
19021113	50
19021114	50
19021115	11
19021116	-50
19021117	-11
19021118	6
19021119	17
19021120	22
19021121	-22
19021122	22
19021123	22
19021124	0
19021125	-122
19021126	-100
19021127	-6
19021128	-61
19021129	-111
19021130	-128
19021201	-128
19021202	-139
19021203	-183
19021204	-144
19021205	-94
19021206	-17
19021207	-22
19021208	-17
19021209	-83
19021210	-6
19021211	0
19021212	-6
19021213	-67
19021214	0
19021215	17
19021216	6
19021217	-22
19021218	-44
19021219	-56
19021220	-44
19021221	-89
19021222	-83
19021223	0
19021224	22
19021225	22
19021226	-17
19021227	-33
19021228	-33
19021229	-56
19021230	-100
19021231	-117
19020101	-6
19020102	-67
19020103	-139
19020104	6
19020105	11
19020106	-94
19020107	-11
19020108	0
19020109	-11
19020110	17
19020111	-50
19020112	-83
19020113	-50
19020114	-72
19020115	-33
19020116	17
19020117	-17
19020118	-111
19020119	-72
19020120	22
19020121	-11
19020122	-122
19020123	-11
19020124	28
19020125	17
19020126	17
19020127	0
19020128	-11
19020129	-28
19020130	-67
19020131	-78
19020201	-6
19020202	0
19020203	-11
19020204	-67
19020205	-128
19020206	-44
19020207	-39
19020208	-22
19020209	-56
19020210	-111
19020211	-72
19020212	-39
19020213	-39
19020214	-111
19020215	-44
19020216	6
19020217	11
19020218	-33
19020219	-56
19020220	-39
19020221	-11
19020222	-22
19020223	-11
19020224	-17
19020225	0
19020226	6
19020227	-28
19020228	-11
19020301	6
19020302	11
19020303	-28
19020304	-67
19020305	-33
19020306	11
19020307	11
19020308	-78
19020309	-117
19020310	-83
19020311	-78
19020312	-111
19020313	-28
19020314	-11
19020315	6
19020316	6
19020317	-17
19020318	0
19020319	11
19020320	11
19020321	0
19020322	-33
19020323	11
19020324	33
19020325	28
19020326	0
19020327	22
19020328	0
19020329	-11
19020330	17
19020331	11
19020401	22
19020402	28
19020403	-11
19020404	22
19020405	-11
19020406	17
19020407	6
19020408	-17
19020409	-17
19020410	0
19020411	22
19020412	33
19020413	67
19020414	67
19020415	33
19020416	56
19020417	72
19020418	83
19020419	33
19020420	72
19020421	83
19020422	39
19020423	67
19020424	61
19020425	72
19020426	28
19020427	17
19020428	33
19020429	44
19020430	56
19020501	72
19020502	72
19020503	83
19020504	122
19020505	122
19020506	72
19020507	56
19020508	22
19020509	44
19020510	56
19020511	72
19020512	67
19020513	89
19020514	94
19020515	94
19020516	72
19020517	94
19020518	122
19020519	150
19020520	106
19020521	150
19020522	156
19020523	133
19020524	117
19020525	150
19020526	122
19020527	139
19020528	122
19020529	156
19020530	167
19020531	211
19020601	150
19020602	156
19020603	183
19020604	200
19020605	161
19020606	150
19020607	106
19020608	150
19020609	106
19020610	78
19020611	83
19020612	144
19020613	172
19020614	150
19020615	139
19020616	106
19020617	106
19020618	150
19020619	172
19020620	206
19020621	178
19020622	183
19020623	178
19020624	172
19020625	189
19020626	200
19020627	167
19020628	228
19020629	172
19020630	150
19020701	161
19020702	161
19020703	150
19020704	189
19020705	122
19020706	178
19020707	172
19020708	183
19020709	144
19020710	156
19020711	122
19020712	133
19020713	156
19020714	122
19020715	183
19020716	194
19020717	172
19020718	217
19020719	217
19020720	167
19020721	156
19020722	194
19020723	183
19020724	172
19020725	183
19020726	183
19020727	167
19020728	167
19020729	144
19020730	161
19020731	167
19020801	156
19020802	200
19020803	206
19020804	178
19020805	172
19020806	178
19020807	183
19020808	194
19020809	178
19020810	161
19020811	139
19020812	144
19020813	133
19020814	161
19020815	156
19020816	139
19020817	156
19020818	161
19020819	183
19020820	156
19020821	156
19020822	122
19020823	139
19020824	172
19020825	156
19020826	128
19020827	172
19020828	172
19020829	128
19020830	128
19020831	150
19020901	144
19020902	161
19020903	161
19020904	156
19020905	172
19020906	183
19020907	167
19020908	156
19020909	183
19020910	106
19020911	117
19020912	122
19020913	111
19020914	67
19020915	100
19020916	117
19020917	128
19020918	100
19020919	72
19020920	50
19020921	72
19020922	100
19020923	122
19020924	122
19020925	139
19020926	111
19020927	100
19020928	78
19020929	111
19020930	44
19021001	33
19021002	50
19021003	83
19021004	28
19021005	72
19021006	100
19021007	89
19021008	72
19021009	50
19021010	67
19021011	61
19021012	56
19021013	56
19021014	67
19021015	11
19021016	6
19021017	67
19021018	83
19021019	33
19021020	17
19021021	33
19021022	11
19021023	-39
19021024	83
19021025	61
19021026	67
19021027	56
19021028	44
19021029	72
19021030	61
19021031	56
19021101	83
19021102	33
19021103	50
19021104	39
19021105	0
19021106	-33
19021107	33
19021108	33
19021109	44
19021110	56
19021111	56
19021112	33
19021113	50
19021114	56
19021115	39
19021116	-39
19021117	11
19021118	6
19021119	22
19021120	22
19021121	-6
19021122	17
19021123	28
19021124	0
19021125	-94
19021126	-83
19021127	11
19021128	-17
19021129	-83
19021130	-111
19021201	-161
19021202	-178
19021203	-183
19021204	-189
19021205	-67
19021206	-39
19021207	-22
19021208	-6
19021209	-50
19021210	-28
19021211	-11
19021212	-17
19021213	-39
19021214	11
19021215	22
19021216	0
19021217	0
19021218	-44
19021219	-56
19021220	-33
19021221	-83
19021222	-67
19021223	-6
19021224	0
19021225	28
19021226	-22
19021227	-33
19021228	-33
19021229	-33
19021230	-28
19021231	-83
19020101	28
19020102	11
19020103	-61
19020104	28
19020105	22
19020106	11
19020107	28
19020108	28
19020109	28
19020110	33
19020111	6
19020112	-11
19020113	-6
19020114	-22
19020115	-11
19020116	28
19020117	0
19020118	-17
19020119	-6
19020120	22
19020121	11
19020122	-6
19020123	6
19020124	22
19020125	22
19020126	17
19020127	11
19020128	-6
19020129	-6
19020130	-33
19020131	-17
19020201	6
19020202	0
19020203	-6
19020204	-17
19020205	-50
19020206	-11
19020207	-11
19020208	0
19020209	-50
19020210	-28
19020211	-61
19020212	0
19020213	-11
19020214	-33
19020215	-6
19020216	6
19020217	6
19020218	0
19020219	-28
19020220	-22
19020221	-6
19020222	-17
19020223	-17
19020224	-28
19020225	-11
19020226	-11
19020227	-6
19020228	6
19020301	6
19020302	-6
19020303	-6
19020304	-44
19020305	6
19020306	11
19020307	6
19020308	-44
19020309	-94
19020310	-28
19020311	-17
19020312	-100
19020313	-17
19020314	-6
19020315	6
19020316	11
19020317	6
19020318	-28
19020319	17
19020320	17
19020321	-22
19020322	-11
19020323	-6
19020324	22
19020325	11
19020326	17
19020327	-6
19020328	-22
19020329	-17
19020330	-6
19020331	-17
19020401	-11
19020402	-11
19020403	-11
19020404	-6
19020405	-17
19020406	17
19020407	0
19020408	-22
19020409	6
19020410	17
19020411	22
19020412	33
19020413	17
19020414	28
19020415	50
19020416	44
19020417	33
19020418	33
19020419	50
19020420	22
19020421	22
19020422	17
19020423	22
19020424	44
19020425	22
19020426	11
19020427	-6
19020428	28
19020429	33
19020430	50
19020501	22
19020502	50
19020503	28
19020504	28
19020505	44
19020506	50
19020507	33
19020508	6
19020509	22
19020510	22
19020511	28
19020512	28
19020513	67
19020514	39
19020515	50
19020516	44
19020517	33
19020518	50
19020519	33
19020520	50
19020521	61
19020522	78
19020523	61
19020524	56
19020525	122
19020526	67
19020527	67
19020528	72
19020529	89
19020530	122
19020531	100
19020601	56
19020602	89
19020603	78
19020604	133
19020605	100
19020606	67
19020607	72
19020608	72
19020609	67
19020610	72
19020611	67
19020612	83
19020613	111
19020614	100
19020615	78
19020616	72
19020617	67
19020618	89
19020619	133
19020620	122
19020621	106
19020622	94
19020623	100
19020624	111
19020625	106
19020626	117
19020627	111
19020628	144
19020629	106
19020630	100
19020701	128
19020702	94
19020703	128
19020704	128
19020705	106
19020706	106
19020707	122
19020708	111
19020709	106
19020710	111
19020711	111
19020712	106
19020713	122
19020714	106
19020715	100
19020716	133
19020717	128
19020718	150
19020719	133
19020720	128
19020721	133
19020722	161
19020723	139
19020724	150
19020725	156
19020726	133
19020727	150
19020728	150
19020729	117
19020730	128
19020731	133
19020801	150
19020802	128
19020803	150
19020804	144
19020805	144
19020806	156
19020807	156
19020808	172
19020809	156
19020810	144
19020811	133
19020812	133
19020813	172
19020814	133
19020815	139
19020816	133
19020817	128
19020818	150
19020819	144
19020820	144
19020821	128
19020822	128
19020823	133
19020824	144
19020825	144
19020826	139
19020827	128
19020828	133
19020829	133
19020830	117
19020831	133
19020901	128
19020902	150
19020903	139
19020904	150
19020905	150
19020906	128
19020907	133
19020908	128
19020909	133
19020910	117
19020911	94
19020912	111
19020913	83
19020914	89
19020915	100
19020916	106
19020917	117
19020918	94
19020919	72
19020920	61
19020921	67
19020922	100
19020923	100
19020924	100
19020925	94
19020926	94
19020927	94
19020928	83
19020929	106
19020930	72
19021001	44
19021002	67
19021003	78
19021004	39
19021005	67
19021006	78
19021007	94
19021008	67
19021009	50
19021010	72
19021011	78
19021012	56
19021013	61
19021014	78
19021015	67
19021016	67
19021017	83
19021018	78
19021019	56
19021020	39
19021021	72
19021022	61
19021023	50
19021024	89
19021025	67
19021026	67
19021027	72
19021028	72
19021029	72
19021030	67
19021031	61
19021101	94
19021102	61
19021103	61
19021104	44
19021105	33
19021106	0
19021107	39
19021108	50
19021109	61
19021110	61
19021111	61
19021112	44
19021113	56
19021114	56
19021115	50
19021116	17
19021117	33
19021118	17
19021119	33
19021120	28
19021121	33
19021122	22
19021123	17
19021124	22
19021125	11
19021126	11
19021127	28
19021128	11
19021129	-33
19021130	-44
19021201	-89
19021202	-78
19021203	-56
19021204	-33
19021205	-17
19021206	11
19021207	6
19021208	6
19021209	17
19021210	6
19021211	17
19021212	6
19021213	28
19021214	22
19021215	28
19021216	17
19021217	28
19021218	11
19021219	6
19021220	11
19021221	11
19021222	0
19021223	28
19021224	22
19021225	50
19021226	0
19021227	0
19021228	6
19021229	-17
19021230	-22
19021231	-28
19020101	-156
19020102	-189
19020103	-250
19020104	-183
19020105	-117
19020106	-150
19020107	-83
19020108	-33
19020109	-50
19020110	-56
19020111	-83
19020112	-189
19020113	-139
19020114	-200
19020115	-239
19020116	-144
19020117	-117
19020118	-106
19020119	-194
19020120	-150
19020121	-167
19020122	-217
19020123	-61
19020124	-22
19020125	11
19020126	6
19020127	6
19020128	-11
19020129	-33
19020130	-67
19020131	-139
19020201	-50
19020202	17
19020203	-67
19020204	-156
19020205	-189
19020206	-228
19020207	-106
19020208	-78
19020209	-67
19020210	-111
19020211	-128
19020212	-78
19020213	-61
19020214	-106
19020215	-133
19020216	0
19020217	17
19020218	-100
19020219	117
19020220	-122
19020221	-17
19020222	-33
19020223	-6
19020224	-17
19020225	-33
19020226	-17
19020227	-61
19020228	-56
19020301	-6
19020302	0
19020303	-44
19020304	-67
19020305	-83
19020306	-72
19020307	-78
19020308	-122
19020309	-111
19020310	-128
19020311	-144
19020312	-128
19020313	-128
19020314	-22
19020315	-6
19020316	6
19020317	6
19020318	-67
19020319	-122
19020320	-122
19020321	-144
19020322	-100
19020323	-22
19020324	44
19020325	33
19020326	22
19020327	17
19020328	28
19020329	17
19020330	0
19020331	-17
19020401	17
19020402	11
19020403	11
19020404	-6
19020405	-22
19020406	-17
19020407	-22
19020408	-17
19020409	-11
19020410	-17
19020411	11
19020412	22
19020413	22
19020414	33
19020415	67
19020416	72
19020417	83
19020418	83
19020419	50
19020420	56
19020421	33
19020422	11
19020423	33
19020424	56
19020425	6
19020426	6
19020427	-17
19020428	-22
19020429	-22
19020430	-28
19020501	11
19020502	44
19020503	89
19020504	122
19020505	44
19020506	61
19020507	44
19020508	39
19020509	56
19020510	39
19020511	61
19020512	72
19020513	78
19020514	89
19020515	133
19020516	128
19020517	178
19020518	178
19020519	106
19020520	128
19020521	133
19020522	161
19020523	72
19020524	61
19020525	128
19020526	111
19020527	156
19020528	94
19020529	183
19020530	200
19020531	111
19020601	78
19020602	100
19020603	150
19020604	144
19020605	100
19020606	50
19020607	83
19020608	100
19020609	122
19020610	139
19020611	144
19020612	144
19020613	194
19020614	206
19020615	206
19020616	239
19020617	167
19020618	94
19020619	161
19020620	200
19020621	222
19020622	172
19020623	167
19020624	139
19020625	111
19020626	122
19020627	156
19020628	128
19020629	122
19020630	106
19020701	156
19020702	133
19020703	161
19020704	183
19020705	156
19020706	194
19020707	150
19020708	94
19020709	72
19020710	122
19020711	144
19020712	150
19020713	150
19020714	200
19020715	178
19020716	217
19020717	217
19020718	244
19020719	156
19020720	172
19020721	172
19020722	167
19020723	144
19020724	194
19020725	139
19020726	200
19020727	194
19020728	200
19020729	172
19020730	150
19020731	122
19020801	172
19020802	150
19020803	178
19020804	150
19020805	167
19020806	189
19020807	150
19020808	172
19020809	200
19020810	156
19020811	167
19020812	172
19020813	150
19020814	167
19020815	156
19020816	139
19020817	139
19020818	178
19020819	189
19020820	150
19020821	150
19020822	106
19020823	100
19020824	133
19020825	183
19020826	144
19020827	150
19020828	150
19020829	106
19020830	117
19020831	94
19020901	94
19020902	100
19020903	128
19020904	133
19020905	178
19020906	128
19020907	100
19020908	133
19020909	156
19020910	106
19020911	83
19020912	100
19020913	122
19020914	89
19020915	78
19020916	117
19020917	117
19020918	117
19020919	72
19020920	28
19020921	33
19020922	78
19020923	56
19020924	50
19020925	94
19020926	94
19020927	78
19020928	89
19020929	72
19020930	22
19021001	22
19021002	22
19021003	50
19021004	0
19021005	-33
19021006	67
19021007	78
19021008	22
19021009	6
19021010	44
19021011	22
19021012	-6
19021013	-6
19021014	-17
19021015	-33
19021016	-11
19021017	6
19021018	50
19021019	6
19021020	-22
19021021	-67
19021022	-67
19021023	-78
19021024	11
19021025	28
19021026	22
19021027	11
19021028	17
19021029	50
19021030	50
19021031	50
19021101	22
19021102	22
19021103	-6
19021104	0
19021105	-39
19021106	-89
19021107	-11
19021108	6
19021109	0
19021110	17
19021111	44
19021112	22
19021113	28
19021114	17
19021115	-78
19021116	-89
19021117	-28
19021118	0
19021119	6
19021120	-44
19021121	-50
19021122	-6
19021123	-11
19021124	-50
19021125	-206
19021126	-178
19021127	-61
19021128	-44
19021129	-61
19021130	-133
19021201	-183
19021202	-228
19021203	-233
19021204	-150
19021205	-128
19021206	-33
19021207	-94
19021208	-117
19021209	-56
19021210	-61
19021211	-6
19021212	-39
19021213	-56
19021214	-44
19021215	-22
19021216	-33
19021217	-111
19021218	-144
19021219	-156
19021220	-150
19021221	-189
19021222	-161
19021223	-28
19021224	-11
19021225	-22
19021226	-89
19021227	-106
19021228	-89
19021229	-122
19021230	-150
19021231	-117
